CODEX,SEX,CPF,ANY,SELE,CPE
245585,H,08029,2011,10.83,8034.0
245590,D,08023,2011,12.804,8022.0
245591,H,08840,2011,10.294,8007.0
245601,H,08003,2011,10.64,8010.0
245603,H,08036,2011,9.732000000000001,8010.0
245605,H,08028,2011,12.672,8017.0
245607,H,08017,2011,10.755999999999998,8035.0
245619,H,08028,2011,11.838,8014.0
245620,D,08014,2011,10.374,8014.0
245621,D,08017,2011,12.187999999999999,8193.0
245624,H,08012,2011,11.33,8023.0
245633,D,08013,2011,9.932,8009.0
245635,D,08029,2011,10.172,8017.0
245636,H,08860,2011,12.542,8034.0
245637,H,08021,2011,10.004,8034.0
245638,D,08010,2011,12.982000000000001,8037.0
245639,D,08013,2011,11.592,8037.0
245640,H,08024,2011,9.978,8024.0
245643,H,08008,2011,10.026,8008.0
245648,H,08017,2011,11.517999999999999,8034.0
245649,D,08017,2011,12.208,8022.0
245654,H,08018,2011,10.2,8027.0
245663,H,08901,2011,9.818,8014.0
245665,H,08004,2011,9.934,8025.0
245674,H,08029,2011,10.94,8034.0
245675,H,08028,2011,10.76,8034.0
245676,D,08017,2011,11.96,8034.0
245677,D,08172,2011,11.937999999999999,8034.0
245708,H,08025,2011,11.27,8017.0
245710,H,08980,2011,10.597999999999999,8017.0
245724,H,08017,2011,10.187999999999999,8034.0
245729,H,08025,2011,10.68,8022.0
245731,H,08015,2011,10.796,8036.0
245733,H,08015,2011,11.888,8036.0
245737,D,08009,2011,11.118,8009.0
245763,H,08017,2011,10.46,8017.0
245764,H,08028,2011,9.98,8017.0
245768,H,43882,2011,10.46,8770.0
245776,H,08019,2011,9.774,8009.0
245777,H,08021,2011,10.086,8009.0
245796,H,08302,2011,11.04,8302.0
245810,H,08506,2011,11.4,8500.0
245811,D,08551,2011,11.335999999999999,8500.0
245812,H,08504,2011,10.12,8500.0
245826,H,08034,2011,12.18,8022.0
245832,H,08028,2011,10.974,8017.0
245843,D,08320,2011,10.082,8320.0
245846,H,08006,2011,11.575999999999999,8173.0
245847,H,08022,2011,10.09,8173.0
245853,H,08820,2011,10.937999999999999,8950.0
245865,H,08732,2011,10.1,8720.0
245878,H,08023,2011,11.517000000000001,
245929,H,08028,2011,11.82,8017.0
245932,D,08940,2011,11.88,8950.0
245944,H,08750,2011,10.418,8750.0
245950,H,08014,2011,10.755999999999998,8028.0
245951,H,08350,2011,9.996,8350.0
245954,H,08960,2011,11.2,8960.0
245985,H,08017,2011,10.436,8173.0
245986,H,08017,2011,11.694,8173.0
246007,H,08302,2011,11.862,8304.0
246015,H,08036,2011,11.106,8008.0
246034,D,08224,2011,10.096,8221.0
246057,H,25740,2011,10.356,8243.0
246091,H,08195,2011,10.76,8017.0
246094,H,08023,2011,10.86,8017.0
246095,H,08202,2011,10.8,8017.0
246098,H,08038,2011,11.55,8028.0
246104,H,08800,2011,10.93,8800.0
246113,D,08330,2011,10.522,8330.0
246123,H,08302,2011,11.267999999999999,8301.0
246132,H,08017,2011,11.89,8028.0
246151,H,08820,2011,9.863999999999999,8820.0
246155,H,08029,2011,9.72,8017.0
246156,H,08201,2013,10.0,8017.0
246199,H,08756,2011,10.734000000000002,8757.0
246236,H,08980,2011,11.86,8980.0
246237,H,08970,2011,13.2,8980.0
246265,H,08370,2011,12.648,8370.0
246267,H,08397,2011,10.735999999999999,8370.0
246298,D,08330,2011,10.636,8302.0
246304,D,08301,2011,11.8,8302.0
246312,H,08840,2011,10.54,8840.0
246314,H,08800,2011,10.21,8800.0
246343,H,08902,2011,10.664000000000001,8907.0
246356,H,08197,2011,11.724,8173.0
246361,D,08330,2011,11.672,8917.0
246370,D,08034,2011,10.664000000000001,8022.0
246373,D,08029,2010,11.847999999999999,8036.0
246391,D,08784,2011,11.16,8770.0
246396,H,08500,2011,9.814,8500.0
246397,H,08777,2011,9.972000000000001,8720.0
246416,H,17772,2011,11.258,17600.0
246465,D,08770,2011,9.818,8770.0
246514,H,08028,2011,10.994000000000002,8034.0
246519,H,08850,2010,9.886000000000001,8850.0
246579,H,08820,2010,10.122,8021.0
246587,H,43550,2010,11.352,43500.0
246657,H,25600,2011,11.09,25600.0
246660,H,08036,2011,12.07,8006.0
246706,H,08902,2010,10.228,8903.0
246718,H,08036,2010,9.78,8029.0
246730,H,08024,2011,10.87,8024.0
246733,H,43510,2011,10.677999999999999,43500.0
246748,H,07014,2011,12.052,
246767,H,08035,2011,10.638,8035.0
246794,H,07230,2011,11.015999999999998,
246800,H,11405,2011,12.432,
246807,H,17480,2011,12.165999999999999,17480.0
246818,H,08338,2011,10.122,8338.0
246899,D,17003,2010,12.642000000000001,17004.0
246908,H,08921,2011,11.936,8030.0
247055,H,07194,2011,11.065999999999999,
247069,H,07230,2011,10.252,
247070,H,08922,2010,10.825999999999999,8030.0
247072,H,12580,2011,10.92,
247077,H,08025,2011,10.628,
247121,D,44570,2011,11.818,
247256,H,08027,2010,11.3,8027.0
247399,H,08013,2010,9.93,8010.0
247426,H,08302,2010,9.49,8301.0
248338,H,08017,2011,9.78,8017.0
248339,H,08017,2011,11.1,8022.0
248425,H,08022,2011,11.87,8034.0
248426,H,08006,2011,11.818,8034.0
248431,D,17320,2011,11.116,17320.0
248456,D,08770,2011,10.98,8770.0
248460,D,08041,2011,10.594000000000001,8022.0
248504,H,08032,2011,10.222000000000001,8031.0
248547,D,08034,2011,11.02,8034.0
248551,H,08022,2011,11.72,8017.0
248562,H,08030,2011,10.06,8008.0
248645,H,08024,2011,10.702,8007.0
248661,H,07240,2011,10.648,
248715,H,08329,2011,10.148,8302.0
248722,H,08110,2011,10.659,
248887,H,08402,2011,10.288,8023.0
248890,D,07013,2011,9.99,
248914,H,08302,2011,9.84,8303.0
248927,H,08029,2011,10.344000000000001,8036.0
248965,H,08034,2011,10.878,8034.0
249058,H,08022,2011,9.78,8017.0
249896,H,08004,2011,9.664,8036.0
249938,H,08402,2011,9.62,8401.0
249953,H,00000,2011,9.665,
250031,H,08620,2011,9.622,8620.0
250039,H,08192,2011,9.712,8173.0
250068,H,08700,2011,9.638,8700.0
250255,H,25600,2011,9.666,25600.0
250259,D,08032,2011,9.658,8041.0
250276,H,08970,2011,9.625,
250343,H,08013,2011,9.662,8036.0
250393,H,08025,2011,9.715,
250437,H,08140,2011,9.658,8181.0
250475,H,08027,2011,10.6,8041.0
250480,H,08025,2011,9.626,8025.0
250540,H,08338,2011,9.654,8301.0
250576,H,08023,2011,9.71,8034.0
250608,D,08035,2011,9.642000000000001,8035.0
250745,H,08034,2011,10.24,8017.0
250824,D,17300,2011,10.01,17003.0
250977,H,08830,2011,10.388,8830.0
250998,H,08203,2011,10.548,8204.0
251070,H,08029,2011,10.804,8017.0
252402,H,08840,2011,9.568,8850.0
252403,H,08035,2011,9.606,8034.0
252404,H,08022,2010,9.592,8022.0
252419,H,08034,2011,9.58,8034.0
252420,H,08530,2011,9.606,8400.0
252422,H,08027,2011,9.6,8027.0
252424,H,43001,2011,9.556000000000001,43003.0
252429,H,08011,2011,9.556000000000001,8006.0
252430,H,17534,2011,9.582,17500.0
254421,H,08500,2011,9.524,8500.0
254670,H,08029,2011,9.498,8034.0
254783,H,08021,2011,9.478,8173.0
254784,H,08905,2010,9.412,8906.0
258115,H,08907,2012,10.345999999999998,8907.0
258145,H,08340,2012,13.082,8340.0
258154,H,08018,2012,11.895999999999999,8014.0
258159,H,08021,2012,12.014000000000001,8173.0
258162,H,08016,2012,11.684000000000001,8016.0
258169,H,22572,2012,11.332,25008.0
258173,H,08380,2012,10.876,8380.0
258174,D,08589,2012,11.05,8500.0
258205,D,08251,2012,10.796,8242.0
258208,H,08242,2012,10.495999999999999,8243.0
258214,H,08690,2012,12.52,8830.0
258222,H,08028,2012,10.838,
258233,D,08173,2012,12.548,8173.0
258256,H,08206,2012,11.31,8202.0
258260,H,08339,2012,11.075999999999999,8339.0
258272,H,08006,2012,11.888,8034.0
258275,H,08757,2012,11.884,8950.0
258290,H,08028,2012,10.825999999999999,8034.0
258295,H,22430,2012,10.949000000000002,
258301,H,08008,2012,12.594000000000001,8017.0
258314,D,43420,2012,11.254000000000001,8719.0
258315,H,08022,2012,11.85,8022.0
258318,H,08750,2012,10.812000000000001,8750.0
258320,H,08018,2012,10.546,8010.0
258323,D,08034,2012,11.84,8017.0
258366,H,08029,2012,11.686,8017.0
258377,H,08700,2012,11.472000000000001,8700.0
258408,D,08980,2012,11.372,8980.0
258413,D,08195,2012,12.338,8021.0
258424,D,08028,2012,10.69,8017.0
258438,H,25400,2012,11.33,25400.0
258474,D,08870,2012,11.18,8770.0
258489,D,08912,2012,11.702,8912.0
258490,H,25310,2012,12.5,25310.0
258501,H,08022,2012,11.72,
258507,D,99999,2012,10.67,
258563,D,08370,2012,11.975999999999999,8370.0
258599,H,08924,2012,10.562000000000001,8924.0
258605,H,25199,2012,11.302,25111.0
258610,H,08029,2012,10.668,8029.0
258620,H,08015,2012,12.632,8001.0
258626,D,08022,2012,11.444,8034.0
258627,H,08005,2012,11.152000000000001,8916.0
258642,D,08172,2012,11.584000000000001,8193.0
258665,H,08195,2012,12.526,8195.0
258685,H,25001,2012,10.524000000000001,25002.0
258713,H,08750,2012,10.544,8750.0
258719,H,08921,2012,11.502,8027.0
258729,H,08015,2012,12.306,8007.0
258731,H,08940,2012,11.186,8940.0
258737,H,08860,2012,11.2,8850.0
258741,H,08370,2012,12.936,8370.0
258748,H,08021,2012,10.614,8034.0
258750,H,08029,2012,10.606,8036.0
258754,D,08034,2012,11.24,8017.0
258778,H,43850,2012,12.665999999999999,43205.0
258784,H,08029,2012,10.845999999999998,8034.0
258792,D,08015,2012,11.177999999999999,8017.0
258811,H,08901,2012,10.597999999999999,8907.0
258822,H,08480,2012,11.572000000000001,8530.0
258824,D,08291,2012,11.725999999999999,8291.0
258836,H,08023,2012,10.558,8034.0
258846,H,08458,2012,11.116,8440.0
258865,H,08859,2012,12.54,8850.0
258885,H,08035,2012,10.77,8035.0
258888,D,07820,2012,13.276,8017.0
258902,D,17230,2012,11.918,17230.0
258916,H,08024,2012,11.975999999999999,8024.0
258927,H,07007,2012,11.905999999999999,
258937,D,07703,2012,11.33,
258944,H,07703,2012,10.484000000000002,
258957,H,08870,2012,10.685,
258960,D,08440,2012,10.75,8440.0
258972,H,08041,2012,12.027999999999999,8024.0
258999,D,08022,2012,11.58,8022.0
259000,H,08924,2012,12.818,8924.0
259015,H,08700,2012,11.754000000000001,8700.0
259037,H,08009,2012,10.514000000000001,8010.0
259039,D,08173,2012,11.458,8193.0
259044,H,08700,2012,11.356,8700.0
259062,H,08173,2012,11.354000000000001,8034.0
259078,D,08036,2012,12.255999999999998,8029.0
259082,H,17310,2012,11.462,17310.0
259084,H,08173,2012,10.786,8017.0
259108,D,08023,2012,11.306,8193.0
259116,H,08401,2012,11.21,8440.0
259117,H,08459,2012,11.245999999999999,8440.0
259125,H,08018,2012,11.05,8018.0
259137,H,08017,2012,12.845,
259148,H,08320,2012,11.966,8320.0
259187,D,08192,2012,12.376,8034.0
259188,D,17001,2012,11.725999999999999,17006.0
259189,H,08041,2012,12.514000000000001,8009.0
259196,H,08025,2012,10.876,8025.0
259211,H,08820,2012,10.522,8907.0
259212,H,08028,2012,12.056,8034.0
259217,D,43500,2012,13.192,43500.0
259232,H,08023,2012,11.776,8022.0
259234,H,08912,2012,12.584000000000001,8912.0
259251,H,08006,2012,11.88,8017.0
259261,D,08392,2012,10.74,8392.0
259309,H,08014,2012,10.908,8014.0
259337,H,43005,2012,12.782,43005.0
259341,H,08022,2012,12.584000000000001,8034.0
259342,H,50012,2012,12.135,
259357,H,08196,2012,10.9,8023.0
259366,D,08028,2011,11.382,8014.0
259387,H,08358,2012,11.168,8358.0
259401,H,08640,2012,10.828,8640.0
259405,D,08195,2012,12.718,8034.0
259414,H,08530,2012,11.315999999999999,8530.0
259430,D,08320,2012,11.932,8320.0
259441,D,08006,2012,11.878,8006.0
259442,D,08950,2012,10.46,8034.0
259470,H,08018,2012,11.277999999999999,8009.0
259477,H,08460,2012,11.942,8460.0
259479,D,08034,2012,11.272,8034.0
259480,D,08034,2012,10.892000000000001,8022.0
259485,D,08021,2012,10.884,8017.0
259487,H,08700,2012,10.53,8700.0
259528,H,08021,2012,12.682,8034.0
259541,H,08290,2012,10.722000000000001,8007.0
259554,D,08006,2012,10.825999999999999,8006.0
259585,H,08035,2012,12.162,8034.0
259590,H,17406,2012,12.286,8500.0
259595,H,08029,2012,11.565999999999999,8021.0
259597,H,43201,2012,11.277999999999999,43120.0
259602,H,08022,2012,10.87,8021.0
259607,H,08940,2012,12.142000000000001,8017.0
259638,H,08005,2012,10.842,8005.0
259652,H,08490,2012,11.597999999999999,8380.0
259671,H,08640,2012,11.386,8640.0
259698,H,08591,2012,11.618,8500.0
259700,D,08034,2012,11.784,8029.0
259702,D,08014,2012,11.366,8029.0
259723,H,08029,2012,11.824000000000002,8021.0
259738,D,08172,2011,11.186,8034.0
259744,H,08810,2011,10.466,8870.0
259761,H,07720,2012,11.745999999999999,
259789,D,08014,2012,12.378,8021.0
259794,D,08006,2012,12.65,8021.0
259826,H,08015,2012,10.515999999999998,8036.0
259848,H,08394,2012,10.734000000000002,8301.0
259851,H,08034,2012,12.046,8034.0
259855,H,25173,2012,12.062000000000001,25110.0
259874,H,08329,2012,11.39,8390.0
259877,H,08035,2012,11.557,
259886,H,07014,2012,12.508,
259894,D,08027,2011,12.502,8031.0
259899,H,08022,2012,10.49,8173.0
259904,H,08500,2010,11.342,8500.0
259914,D,08011,2012,11.517999999999999,8029.0
259916,H,08028,2012,12.14,8023.0
259924,H,08530,2012,11.532,8530.0
259933,D,08183,2012,10.612,8180.0
259951,H,08540,2012,10.758,8540.0
259963,H,08013,2012,10.696,8009.0
259981,H,08172,2012,12.106,8173.0
259986,H,08182,2012,11.892000000000001,8140.0
259997,H,08031,2012,10.526,8902.0
259998,D,08006,2012,11.338,8034.0
260006,H,08025,2012,10.825999999999999,8025.0
260016,H,08720,2012,10.714,8720.0
260026,D,08195,2013,11.308,8017.0
260033,H,08320,2012,11.298,8320.0
260038,H,08570,2012,10.908,8500.0
260040,D,08392,2012,10.78,8392.0
260056,H,43007,2012,12.86,43003.0
260071,D,07190,2012,10.802,
260087,H,08025,2012,10.882,8009.0
260095,D,08034,2012,10.78,8023.0
260096,H,08017,2012,11.922,8017.0
260099,D,08173,2012,12.824000000000002,8034.0
260127,H,08770,2012,11.444,8770.0
260153,H,25300,2012,11.234000000000002,25300.0
260158,H,08031,2012,11.56,8031.0
260159,H,08037,2012,11.894,8009.0
260173,H,08330,2012,11.194,8302.0
260178,H,08195,2012,12.1,8197.0
260192,H,08014,2012,11.954,8034.0
260193,H,08034,2012,11.024000000000001,8034.0
260194,H,08173,2012,10.878,8021.0
260196,D,08006,2012,11.422,8021.0
260200,H,08820,2012,10.98,8023.0
260236,H,43002,2012,11.044,43002.0
260248,D,08392,2012,12.218,8392.0
260253,H,08480,2012,11.17,8480.0
260256,H,43202,2012,10.824000000000002,43205.0
260264,H,08173,2012,10.655999999999999,8034.0
260265,D,08020,2012,11.187999999999999,
260267,D,08009,2012,10.502,8017.0
260269,H,07400,2012,11.265999999999998,
260299,D,08290,2011,12.164000000000001,8013.0
260330,D,08860,2012,10.552,8017.0
260334,H,08032,2012,11.048,8012.0
260363,H,08440,2012,11.384,8440.0
260378,H,08041,2012,11.719000000000001,
260382,H,43740,2012,10.624,43740.0
260384,H,07560,2012,11.386,
260402,H,08012,2012,12.418,8006.0
260421,H,08022,2012,11.652000000000001,8017.0
260424,H,08197,2012,12.048,8173.0
260427,H,08720,2012,10.687999999999999,8720.0
260444,H,25280,2012,12.034,25280.0
260455,H,08191,2012,11.554,8191.0
260460,H,08860,2012,10.937999999999999,8850.0
260462,H,08440,2012,10.765999999999998,8530.0
260465,H,08021,2012,12.796,8017.0
260466,H,08023,2012,10.86,8035.0
260479,H,08392,2012,11.21,8302.0
260496,H,08820,2012,11.614,8034.0
260501,D,08006,2012,12.28,8034.0
260528,H,08017,2012,11.728,8021.0
260533,D,08027,2012,12.248,8031.0
260539,D,08022,2012,13.072000000000001,8034.0
260541,H,08840,2012,12.628,8840.0
260548,H,08310,2012,12.214,8302.0
260549,H,17300,2012,12.45,17300.0
260550,H,08302,2012,12.624,8302.0
260569,H,08700,2012,11.677999999999999,8719.0
260592,H,08750,2012,10.75,8750.0
260600,H,17820,2012,11.31,17820.0
260656,H,08036,2012,11.23,8036.0
260660,H,08906,2012,10.69,8950.0
260661,H,25006,2012,12.168,25002.0
260663,H,08870,2012,10.932,8870.0
260664,H,08195,2012,10.502,8017.0
260666,H,17800,2012,12.225999999999999,17800.0
260673,H,08391,2012,11.282,8390.0
260689,H,17820,2012,11.264000000000001,17820.0
260697,H,08870,2012,11.402000000000001,8870.0
260698,H,08185,2012,11.405999999999999,8181.0
260699,H,08401,2012,10.802,8401.0
260700,H,08310,2012,11.258,8301.0
260710,H,08029,2012,12.124,8029.0
260721,H,17820,2012,12.532,17820.0
260731,H,17480,2012,11.302,17480.0
260755,D,08755,2012,11.01,8755.0
260767,H,17527,2012,11.03,17520.0
260770,H,08026,2012,10.712,8026.0
260804,H,08017,2012,11.734000000000002,8017.0
260807,H,25006,2012,11.74,25193.0
260836,H,08022,2012,12.54,8034.0
260861,H,08960,2012,11.366,8022.0
260864,H,08192,2012,11.294,8172.0
260893,H,08700,2012,10.668,8700.0
260930,H,08037,2012,11.542,8021.0
260932,H,43004,2012,12.4,43002.0
260950,H,08100,2012,10.876,8100.0
260971,H,43005,2012,11.564,43007.0
260988,H,08027,2012,12.4,8027.0
261004,H,08197,2012,10.94,8174.0
261010,H,08017,2012,10.82,8017.0
261014,H,08030,2012,12.212,8030.0
261015,H,08019,2012,11.36,8027.0
261045,H,08017,2012,10.565999999999999,8017.0
261058,H,08980,2012,11.48,8980.0
261078,H,08950,2012,11.042,8950.0
261080,D,17310,2012,11.19,17310.0
261082,H,07006,2012,10.474,
261088,D,43791,2012,11.468,43750.0
261092,H,08017,2012,12.171,
261106,H,08394,2012,11.89,8302.0
261112,H,08173,2012,11.46,8017.0
261141,H,08301,2012,11.562000000000001,8302.0
261146,H,08635,2012,11.554,8635.0
261150,D,08221,2012,10.978,8021.0
261151,H,08195,2012,11.578,8021.0
261154,D,08242,2012,11.38,8240.0
261161,H,08980,2012,12.054,8980.0
261166,H,08024,2012,11.898,8024.0
261169,H,08172,2012,13.04,8017.0
261170,H,08023,2012,10.866,8034.0
261175,D,08028,2012,11.744000000000002,8017.0
261206,H,08960,2012,11.475999999999999,8034.0
261214,H,08173,2012,12.614,8172.0
261216,H,07760,2012,11.844000000000001,
261219,H,08029,2012,12.508,8029.0
261228,H,08027,2011,10.698,8027.0
261231,H,43700,2012,12.58,8770.0
261239,H,08030,2012,12.798,8030.0
261259,H,08035,2012,11.946,8035.0
261267,D,08022,2012,11.767999999999999,8022.0
261273,H,08031,2012,10.745999999999999,8032.0
261281,H,08023,2012,11.56,8902.0
261287,H,08500,2012,10.995999999999999,8500.0
261301,H,43002,2012,11.354000000000001,43003.0
261327,H,08027,2012,10.538,8027.0
261332,H,08014,2012,11.488,8014.0
261337,H,43392,2012,12.05,43206.0
261345,H,08398,2012,12.376,8370.0
261353,H,43007,2012,11.53,43003.0
261367,H,08530,2012,12.142000000000001,8530.0
261381,D,08021,2012,11.448,8006.0
261394,H,08912,2012,11.094000000000001,8912.0
261397,H,08037,2012,12.002,
261401,H,07740,2012,10.636,
261422,H,08022,2012,10.684000000000001,8035.0
261439,H,08021,2012,10.884,8034.0
261442,H,08172,2012,11.338,8172.0
261443,H,08980,2012,10.69,8980.0
261446,D,08014,2012,12.165999999999999,8029.0
261459,D,08021,2012,12.186,8006.0
261467,H,08027,2012,10.622,8031.0
261475,D,25198,2012,11.032,25111.0
261487,H,08750,2012,11.138,8750.0
261499,D,08028,2012,11.698,8902.0
261509,H,08011,2012,11.66,8023.0
261512,D,25530,2012,10.988,25530.0
261523,H,08849,2012,11.34,8840.0
261527,H,08037,2012,11.574000000000002,8001.0
261541,D,08017,2012,10.905999999999999,8034.0
261549,D,08029,2012,11.114,8029.0
261563,H,08015,2012,11.15,8015.0
261575,H,08025,2012,10.544,
261577,H,08014,2012,12.686,8021.0
261591,H,08904,2012,10.978,8950.0
261627,H,08912,2012,10.868,8915.0
261630,H,08902,2012,11.322000000000001,8902.0
261637,H,08006,2012,11.38,8021.0
261645,H,08600,2012,11.904000000000002,8600.0
261690,D,08021,2012,12.288,8006.0
261696,H,08028,2012,12.25,8028.0
261703,H,08028,2012,10.534,8014.0
261708,D,08015,2012,12.92,8023.0
261710,H,22520,2012,11.850999999999999,
261726,H,08860,2012,10.91,8860.0
261729,H,08901,2012,11.415999999999999,8907.0
261734,H,08770,2012,12.686,43206.0
261735,H,08553,2012,12.552,8540.0
261740,H,07004,2012,10.796,
261747,D,08640,2012,11.004000000000001,8640.0
261759,H,25006,2012,10.924000000000001,25003.0
261768,H,08037,2012,10.752,8950.0
261773,H,08034,2012,12.032,8173.0
261774,H,08173,2012,11.488,8172.0
261779,H,08901,2012,10.472000000000001,8901.0
261781,D,08960,2012,10.745999999999999,8950.0
261782,H,17310,2012,11.985999999999999,17310.0
261788,D,08950,2012,11.332,8017.0
261789,H,08025,2012,12.73,8007.0
261795,D,08950,2012,10.542,8950.0
261797,H,43500,2012,11.02,43500.0
261800,D,08017,2012,11.602,8034.0
261841,D,08140,2012,12.13,8140.0
261848,H,08850,2012,11.72,8850.0
261858,H,25110,2012,11.114,25111.0
261860,H,08021,2012,11.864,8173.0
261863,D,08202,2012,11.948,8193.0
261872,H,08460,2012,10.624,8460.0
261879,D,08504,2012,11.696,8500.0
261883,D,08030,2012,11.376,8016.0
261895,H,08035,2012,10.925999999999998,8035.0
261897,H,08017,2012,11.952,8017.0
261903,H,08022,2012,11.182,8034.0
261942,D,08700,2012,12.196,8700.0
261943,H,08034,2012,11.034,8034.0
261950,H,08042,2012,10.755999999999998,8031.0
261961,H,08026,2012,10.484000000000002,8009.0
261974,H,08023,2012,11.798,8006.0
261977,H,08029,2012,11.347999999999999,8034.0
261984,H,08397,2012,10.645999999999999,8397.0
262016,H,07760,2012,11.345999999999998,
262031,D,08017,2012,10.74,8017.0
262049,D,08006,2012,11.014000000000001,8006.0
262056,D,08172,2011,12.2,8017.0
262064,H,08004,2011,13.036,8001.0
262075,H,08030,2012,11.395999999999999,8030.0
262080,H,08340,2012,10.994000000000002,8340.0
262081,H,08005,2012,10.975999999999999,8005.0
262084,H,08980,2012,12.585999999999999,8980.0
262114,D,08017,2012,11.432,8034.0
262287,H,07750,2011,9.28,
262695,H,08769,2012,11.857999999999999,8760.0
262744,D,08302,2012,11.154000000000002,8303.0
262745,H,08320,2012,11.04,8320.0
262794,H,08030,2012,10.954,8016.0
262798,H,08005,2012,11.815999999999999,8005.0
262803,H,08005,2012,11.744000000000002,8005.0
262806,D,43500,2012,11.255999999999998,43500.0
262824,H,25199,2012,10.75,25008.0
262844,H,08023,2012,10.494000000000002,8017.0
262851,H,25124,2012,11.107999999999999,25196.0
262855,H,08904,2012,11.464,8017.0
262874,D,08906,2012,10.536,8905.0
262895,H,17820,2012,12.37,17820.0
262923,H,08035,2012,12.18,8031.0
262945,H,08800,2012,12.796,8800.0
262951,D,08757,2012,11.532,8757.0
262953,H,08173,2012,11.652000000000001,8034.0
263065,H,00000,2012,11.56,
263085,H,43881,2012,10.58,8770.0
263238,H,08005,2012,11.66,8005.0
263243,H,08023,2012,10.51,
263340,H,08902,2012,10.972000000000001,8014.0
263378,H,08290,2012,11.687999999999999,8021.0
263937,H,08190,2012,10.424000000000001,8034.0
264128,D,43740,2012,10.418,43740.0
264150,H,08029,2012,12.138,
264207,H,08034,2012,10.41,8034.0
264334,H,08860,2012,11.08,8860.0
264411,D,08420,2012,10.51,8400.0
264437,D,17003,2012,10.38,17003.0
264455,H,08005,2012,10.452,8010.0
264489,H,08041,2012,11.614,8024.0
264523,H,08023,2012,10.405999999999999,8017.0
264542,H,08904,2012,12.022,8850.0
264581,H,08293,2012,12.126,8700.0
264620,H,25700,2012,10.382,8022.0
264669,H,08206,2012,11.38,8202.0
264712,D,08859,2012,10.404000000000002,8850.0
264725,D,08757,2012,11.607999999999999,8757.0
264793,D,08810,2012,10.456,8870.0
264795,H,08401,2012,10.434000000000001,8400.0
264796,D,43007,2012,10.384,43005.0
264800,H,08027,2012,10.39,8027.0
264805,H,08940,2012,10.774000000000001,8017.0
264917,H,08034,2012,11.993,
264976,H,07010,2012,10.398,
264979,H,08018,2014,10.434000000000001,
264997,H,16200,2012,11.468,
265010,H,08005,2012,11.536,8005.0
265060,H,08340,2012,10.384,8302.0
265072,H,08034,2012,10.38,8017.0
265086,H,07004,2012,11.235999999999999,
265098,D,08017,2012,12.055,
265134,D,25286,2012,10.73,8600.0
265152,H,08553,2012,10.434000000000001,8500.0
265159,H,43850,2012,10.45,43850.0
265174,H,08180,2012,11.51,8180.0
265194,D,08901,2012,11.602,8901.0
265302,H,08755,2012,11.288,8755.0
269763,D,08021,2011,9.736,
269770,H,08830,2010,11.458,8830.0
273880,H,08711,2013,9.514,8700.0
273890,H,08173,2013,9.808,8034.0
273905,D,08028,2013,13.424000000000001,8021.0
273909,H,08022,2012,10.468,8035.0
273938,D,08205,2013,12.347999999999999,8193.0
273958,H,25006,2013,12.186,25003.0
273964,D,08010,2013,12.325999999999999,8034.0
273970,H,08796,2013,10.466,8770.0
273998,H,17494,2012,12.097999999999999,17480.0
274017,D,08034,2013,13.432,8034.0
274061,H,08150,2013,10.946,8100.0
274066,H,08551,2013,10.677999999999999,8500.0
274090,H,08028,2013,11.55,8034.0
274118,H,43892,2013,9.97,43120.0
274124,H,08029,2012,10.588,8036.0
274148,H,07013,2013,11.38,
274159,D,25700,2013,12.308,25700.0
274172,H,08796,2013,12.668,8770.0
274178,H,48100,2013,10.66,
274184,H,08184,2013,10.585999999999999,8140.0
274187,H,08034,2013,10.475999999999999,8034.0
274191,H,08918,2012,10.21,8918.0
274206,D,08173,2013,12.915999999999999,8174.0
274239,H,43007,2013,11.02,43007.0
274252,H,08017,2013,12.395999999999999,8173.0
274258,H,08030,2013,11.755999999999998,8016.0
274260,H,08021,2013,12.484000000000002,8173.0
274275,D,43205,2013,10.484000000000002,43205.0
274282,H,08021,2012,10.068,8017.0
274298,H,08037,2013,12.578,8023.0
274308,D,08021,2013,11.66,8021.0
274317,H,08006,2013,11.748,8173.0
274325,H,08028,2013,11.418,8028.0
274335,H,08980,2013,10.404000000000002,8980.0
274355,D,08013,2013,12.594000000000001,8032.0
274358,H,08034,2013,10.437999999999999,8034.0
274368,H,08022,2013,11.644,8021.0
274380,H,08600,2013,11.09,8600.0
274401,H,08917,2013,10.554,8911.0
274402,H,08036,2012,9.968,8006.0
274407,H,08921,2013,12.776,8911.0
274414,H,08720,2013,12.544,8770.0
274442,H,08022,2013,11.267999999999999,8022.0
274485,H,08320,2013,12.094000000000001,8302.0
274511,H,08640,2013,12.99,8640.0
274512,H,08173,2013,10.368,8021.0
274513,H,08198,2013,10.206,8021.0
274519,D,08700,2013,12.06,8719.0
274520,D,08030,2013,11.51,8016.0
274538,H,08030,2013,10.315999999999999,8030.0
274548,H,08023,2013,11.975999999999999,8034.0
274555,D,08006,2013,10.888,8021.0
274570,H,08020,2013,11.604000000000001,8027.0
274589,H,07002,2012,9.336,
274594,H,08922,2013,13.232000000000001,8911.0
274597,H,08739,2013,11.777999999999999,8770.0
274602,H,08330,2013,12.368,8302.0
274605,H,08902,2013,10.338,8017.0
274611,D,08025,2013,11.347999999999999,8032.0
274623,H,08130,2013,11.4,8100.0
274626,H,08017,2013,11.798,8173.0
